ID,HTML
19355,<table><tbody><tr><td><table><tbody><tr><td><b class="q4">Shadow Wing Focus Staff</b><br>Binds when picked up<table width="100%"><tbody><tr><td>Two-hand</td><th>Staff</th></tr></tbody></table><table width="100%"><tbody><tr><td>142.2 - 237.2  Damage</td><th>Speed 3.20</th></tr></tbody></table>(59.3 damage per second)<br>+40 Intellect<br>+22 Stamina<br>+17 Spirit<br>Durability 120 / 120<br>Requires Level 60<br></td></tr></tbody></table><table><tbody><tr><td><span class="q2">Equip: <a href="?spell=23732" class="q2">Increases damage and healing done by magical spells and effects by up to 56.</a></span><br></td></tr></tbody></table></td><th style="background-position: top right"></th></tr><tr><th style="background-position: bottom left"></th><th style="background-position: bottom right"></th></tr></tbody></table>
19436,<table><tbody><tr><td><table><tbody><tr><td><b class="q4">Cloak of Draconic Might</b><br>Binds when picked up<table width="100%"><tbody><tr><td>Back</td><th>Cloth</th></tr></tbody></table>54 Armor<br>+16 Agility<br>+16 Strength<br>+4 Stamina<br>Requires Level 60<br></td></tr></tbody></table><table><tbody><tr><td></td></tr></tbody></table></td><th style="background-position: top right"></th></tr><tr><th style="background-position: bottom left"></th><th style="background-position: bottom right"></th></tr></tbody></table>
19346,<table><tbody><tr><td><table><tbody><tr><td><b class="q4">Dragonfang Blade</b><br>Binds when picked up<br>Unique<table width="100%"><tbody><tr><td>One-hand</td><th>Dagger</th></tr></tbody></table><table width="100%"><tbody><tr><td>69 - 130  Damage</td><th>Speed 1.80</th></tr></tbody></table>(55.3 damage per second)<br>+16 Agility<br>+13 Stamina<br>Durability 75 / 75<br>Requires Level 60<br></td></tr></tbody></table><table><tbody><tr><td></td></tr></tbody></table></td><th style="background-position: top right"></th></tr><tr><th style="background-position: bottom left"></th><th style="background-position: bottom right"></th></tr></tbody></table>
19435,<table><tbody><tr><td><table><tbody><tr><td><b class="q4">Essence Gatherer</b><br>Binds when picked up<table width="100%"><tbody><tr><td>Ranged</td><th>Wand</th></tr></tbody></table><table width="100%"><tbody><tr><td>83 - 156 Arcane Damage</td><th>Speed 1.40</th></tr></tbody></table>(85.4 damage per second)<br>+7 Intellect<br>+5 Stamina<br>Durability 75 / 75<br>Requires Level 60<br></td></tr></tbody></table><table><tbody><tr><td><span class="q2">Equip: <a href="?spell=21363" class="q2">Restores 5 mana per 5 sec.</a></span><br></td></tr></tbody></table></td><th style="background-position: top right"></th></tr><tr><th style="background-position: bottom left"></th><th style="background-position: bottom right"></th></tr></tbody></table>
16953,<table><tbody><tr><td><table><tbody><tr><td><b class="q4">Judgement Spaulders</b><br>Binds when picked up<table width="100%"><tbody><tr><td>Shoulder</td><th>Plate</th></tr></tbody></table>642 Armor<br>+14 Intellect<br>+6 Agility<br>+20 Stamina<br>+13 Strength<br>+10 Fire Resistance<br>Durability 100 / 100<br>Classes: Paladin<br>Requires Level 60<br></td></tr></tbody></table><table><tbody><tr><td><span class="q2">Equip: <a href="?spell=21363" class="q2">Restores 5 mana per 5 sec.</a></span><br><span class="q2">Equip: <a href="?spell=9342" class="q2">Increases damage and healing done by magical spells and effects by up to 13.</a></span><br><span class="q"><a href="?itemset=217" class="q">Judgement Armor</a> (0/8)</span><div class="q0 indent"><span><a href="?item=16952">Judgement Belt</a></span><br><span><a href="?item=16951">Judgement Bindings</a></span><br><span><a href="?item=16958">Judgement Breastplate</a></span><br><span><a href="?item=16955">Judgement Crown</a></span><br><span><a href="?item=16956">Judgement Gauntlets</a></span><br><span><a href="?item=16954">Judgement Legplates</a></span><br><span><a href="?item=16957">Judgement Sabatons</a></span><br><span><a href="?item=16953">Judgement Spaulders</a></span><br></div><span class="q0"><span class="q0"><span>(3) Set: <a href="?spell=23565">Increases the radius of a Paladin's auras by 10.</a></span><br><span>(5) Set: <a href="?spell=24196">Increases damage and healing done by magical spells and effects by up to 47.</a></span><br><span>(8) Set: <a href="?spell=23591">Inflicts 60 to 67 additional Holy damage on the target of a Paladin's Judgement.</a></span><br></span></span></td></tr></tbody></table></td><th style="background-position: top right"></th></tr><tr><th style="background-position: bottom left"></th><th style="background-position: bottom right"></th></tr></tbody></table>
16942,<table><tbody><tr><td><table><tbody><tr><td><b class="q4">Dragonstalker's Breastplate</b><br>Binds when picked up<table width="100%"><tbody><tr><td>Chest</td><th>Mail</th></tr></tbody></table>482 Armor<br>+34 Agility<br>+14 Intellect<br>+6 Spirit<br>+17 Stamina<br>+10 Fire Resistance<br>+10 Nature Resistance<br>Durability 140 / 140<br>Classes: Hunter<br>Requires Level 60<br></td></tr></tbody></table><table><tbody><tr><td><span class="q2">Equip: <a href="?spell=7597" class="q2">Improves your chance to get a critical strike by 1%.</a></span><br><span class="q"><a href="?itemset=215" class="q">Dragonstalker Armor</a> (0/8)</span><div class="q0 indent"><span><a href="?item=16936">Dragonstalker's Belt</a></span><br><span><a href="?item=16935">Dragonstalker's Bracers</a></span><br><span><a href="?item=16942">Dragonstalker's Breastplate</a></span><br><span><a href="?item=16940">Dragonstalker's Gauntlets</a></span><br><span><a href="?item=16941">Dragonstalker's Greaves</a></span><br><span><a href="?item=16939">Dragonstalker's Helm</a></span><br><span><a href="?item=16938">Dragonstalker's Legguards</a></span><br><span><a href="?item=16937">Dragonstalker's Spaulders</a></span><br></div><span class="q0"><span class="q0"><span>(3) Set: <a href="?spell=23559">Increases the Ranged Attack Power bonus of your Aspect of the Hawk by 20% and Melee Attack Power bonus of your Aspect of the Wolf by 20%.</a></span><br><span>(5) Set: <a href="?spell=21928">Increases your pet's stamina by 40 and all spell resistances by 60.</a></span><br><span>(8) Set: <a href="?spell=23578">You have a chance whenever you deal ranged damage to apply an Expose Weakness effect to the target. Expose Weakness increases the Ranged Attack Power of all attackers against that target by 450 for 7 sec.</a></span><br></span></span></td></tr></tbody></table></td><th style="background-position: top right"></th></tr><tr><th style="background-position: bottom left"></th><th style="background-position: bottom right"></th></tr></tbody></table>
16936,<table><tbody><tr><td><table><tbody><tr><td><b class="q4">Dragonstalker's Belt</b><br>Binds when picked up<table width="100%"><tbody><tr><td>Waist</td><th>Mail</th></tr></tbody></table>271 Armor<br>+20 Agility<br>+13 Intellect<br>+11 Spirit<br>+15 Stamina<br>+10 Shadow Resistance<br>Durability 50 / 50<br>Classes: Hunter<br>Requires Level 60<br></td></tr></tbody></table><table><tbody><tr><td><span class="q2">Equip: <a href="?spell=7597" class="q2">Improves your chance to get a critical strike by 1%.</a></span><br><span class="q"><a href="?itemset=215" class="q">Dragonstalker Armor</a> (0/8)</span><div class="q0 indent"><span><a href="?item=16936">Dragonstalker's Belt</a></span><br><span><a href="?item=16935">Dragonstalker's Bracers</a></span><br><span><a href="?item=16942">Dragonstalker's Breastplate</a></span><br><span><a href="?item=16940">Dragonstalker's Gauntlets</a></span><br><span><a href="?item=16941">Dragonstalker's Greaves</a></span><br><span><a href="?item=16939">Dragonstalker's Helm</a></span><br><span><a href="?item=16938">Dragonstalker's Legguards</a></span><br><span><a href="?item=16937">Dragonstalker's Spaulders</a></span><br></div><span class="q0"><span class="q0"><span>(3) Set: <a href="?spell=23559">Increases the Ranged Attack Power bonus of your Aspect of the Hawk by 20% and Melee Attack Power bonus of your Aspect of the Wolf by 20%.</a></span><br><span>(5) Set: <a href="?spell=21928">Increases your pet's stamina by 40 and all spell resistances by 60.</a></span><br><span>(8) Set: <a href="?spell=23578">You have a chance whenever you deal ranged damage to apply an Expose Weakness effect to the target. Expose Weakness increases the Ranged Attack Power of all attackers against that target by 450 for 7 sec.</a></span><br></span></span></td></tr></tbody></table></td><th style="background-position: top right"></th></tr><tr><th style="background-position: bottom left"></th><th style="background-position: bottom right"></th></tr></tbody></table>
16818,<table><tbody><tr><td><table><tbody><tr><td><b class="q4">Netherwind Belt</b><br>Binds when picked up<table width="100%"><tbody><tr><td>Waist</td><th>Cloth</th></tr></tbody></table>65 Armor<br>+18 Intellect<br>+8 Spirit<br>+13 Stamina<br>+10 Shadow Resistance<br>Durability 35 / 35<br>Classes: Mage<br>Requires Level 60<br></td></tr></tbody></table><table><tbody><tr><td><span class="q2">Equip: <a href="?spell=23727" class="q2">Improves your chance to hit with spells by 1%.</a></span><br><span class="q2">Equip: <a href="?spell=14047" class="q2">Increases damage and healing done by magical spells and effects by up to 23.</a></span><br><span class="q"><a href="?itemset=210" class="q">Netherwind Regalia</a> (0/8)</span><div class="q0 indent"><span><a href="?item=16818">Netherwind Belt</a></span><br><span><a href="?item=16918">Netherwind Bindings</a></span><br><span><a href="?item=16912">Netherwind Boots</a></span><br><span><a href="?item=16914">Netherwind Crown</a></span><br><span><a href="?item=16917">Netherwind Mantle</a></span><br><span><a href="?item=16913">Netherwind Gloves</a></span><br><span><a href="?item=16915">Netherwind Pants</a></span><br><span><a href="?item=16916">Netherwind Robes</a></span><br></div><span class="q0"><span class="q0"><span>(3) Set: <a href="?spell=21879">Reduces the threat generated by your Scorch,  Arcane Missiles, Fireball, and Frostbolt spells.</a></span><br><span>(5) Set: <a href="?spell=23549">Increases the radius of Arcane Explosion, Flamestrike, and Blizzard by 25%.</a></span><br><span>(8) Set: <a href="?spell=22007">10% chance after casting Arcane Missiles, Fireball, or Frostbolt that your next spell with a casting time under 10 seconds cast instantly.</a></span><br></span></span></td></tr></tbody></table></td><th style="background-position: top right"></th></tr><tr><th style="background-position: bottom left"></th><th style="background-position: bottom right"></th></tr></tbody></table>
19336,<table><tbody><tr><td><table><tbody><tr><td><b class="q4">Arcane Infused Gem</b><br>Binds when picked up<br>Unique<table width="100%"><tbody><tr><td>Trinket</td><th></th></tr></tbody></table>Classes: Hunter<br>Requires Level 60<br></td></tr></tbody></table><table><tbody><tr><td><span class="q2">Use: <a href="?spell=23721" class="q2">Infuses you with Arcane energy, causing your next Arcane Shot fired within 10 sec to detonate at the target. The Arcane Detonation will deal 185 to 216 damage to enemies near the target.</a></span><br></td></tr></tbody></table></td><th style="background-position: top right"></th></tr><tr><th style="background-position: bottom left"></th><th style="background-position: bottom right"></th></tr></tbody></table>
16958,<table><tbody><tr><td><table><tbody><tr><td><b class="q4">Judgement Breastplate</b><br>Binds when picked up<table width="100%"><tbody><tr><td>Chest</td><th>Plate</th></tr></tbody></table>857 Armor<br>+21 Intellect<br>+11 Agility<br>+21 Stamina<br>+16 Strength<br>+10 Nature Resistance<br>Durability 165 / 165<br>Classes: Paladin<br>Requires Level 60<br></td></tr></tbody></table><table><tbody><tr><td><span class="q2">Equip: <a href="?spell=21363" class="q2">Restores 5 mana per 5 sec.</a></span><br><span class="q2">Equip: <a href="?spell=15715" class="q2">Increases damage and healing done by magical spells and effects by up to 25.</a></span><br><span class="q"><a href="?itemset=217" class="q">Judgement Armor</a> (0/8)</span><div class="q0 indent"><span><a href="?item=16952">Judgement Belt</a></span><br><span><a href="?item=16951">Judgement Bindings</a></span><br><span><a href="?item=16958">Judgement Breastplate</a></span><br><span><a href="?item=16955">Judgement Crown</a></span><br><span><a href="?item=16956">Judgement Gauntlets</a></span><br><span><a href="?item=16954">Judgement Legplates</a></span><br><span><a href="?item=16957">Judgement Sabatons</a></span><br><span><a href="?item=16953">Judgement Spaulders</a></span><br></div><span class="q0"><span class="q0"><span>(3) Set: <a href="?spell=23565">Increases the radius of a Paladin's auras by 10.</a></span><br><span>(5) Set: <a href="?spell=24196">Increases damage and healing done by magical spells and effects by up to 47.</a></span><br><span>(8) Set: <a href="?spell=23591">Inflicts 60 to 67 additional Holy damage on the target of a Paladin's Judgement.</a></span><br></span></span></td></tr></tbody></table></td><th style="background-position: top right"></th></tr><tr><th style="background-position: bottom left"></th><th style="background-position: bottom right"></th></tr></tbody></table>
19003,<table><tbody><tr><td><table><tbody><tr><td><b class="q4">Head of Nefarian (Alliance)</b><br>Binds when picked up<br>Unique<br><a class="q1" href="?quest=7781">This Item Begins a Quest</a><br>Requires Level 60<br></td></tr></tbody></table><table><tbody><tr><td><span class="q">"The head of Nefarian: Brood of Deathwing."</span></td></tr></tbody></table></td><th style="background-position: top right"></th></tr><tr><th style="background-position: bottom left"></th><th style="background-position: bottom right"></th></tr></tbody></table>
